gene_id,upregulated_real,downregulated_real,upregulated_synth,downregulated_synth,log2_odds_ratio,p_value,p_adj,z_score,gene_name,biotype
ENSG00000173227,534,221,570.7,264.1,0.1607003314150495,0.32638402006518585,0.5063229667115189,0.002675721193608052,SYT12,protein_coding
ENSG00000228697,502,279,545.4,230.0,-0.39759463320661625,0.011168833391420968,0.034329006926706915,-0.4276918637308772,RP5-968D22.1,lincRNA
ENSG00000196409,1941,122,1548.7,319.0,1.708682482711917,4.6861385051667905e-29,3.8577933071174067e-26,1.195954153162451,ZNF658,protein_coding
ENSG00000234665,1034,358,739.3,273.5,0.09592921388199868,0.4816822736642107,0.670548834900727,-0.04725378057871959,RP11-262H14.3,lincRNA
ENSG00000203805,2414,635,2359.1,831.3,0.42152670898545236,1.283198040098841e-06,1.3768640493078312e-05,0.20373649607565336,PPAPDC1A,protein_coding
ENSG00000121898,3072,1523,3631.8,1568.9,-0.19864674715978345,0.0015878123752001332,0.006644709364552568,-0.2743307792334934,CPXM2,protein_coding
ENSG00000183049,9025,3572,8946.9,3509.7,-0.012842435348608459,0.7575830024494615,0.9127124535938118,-0.1311015581049814,CAMK1D,protein_coding
ENSG00000077943,6033,3059,4886.0,2265.6,-0.1288907196517476,0.00821920365527732,0.02654538407954533,-0.22055860682476824,ITGA8,protein_coding
ENSG00000110906,433,106,544.8,155.7,0.22152286101870278,0.2926478344565877,0.4672301008849343,0.049561412151363206,KCTD10,protein_coding
ENSG00000115934,1543,749,1355.4,669.2,0.024541191718562307,0.7951410125839578,0.9427937728623189,-0.10228399334775924,RP11-153K16.2,lincRNA
ENSG00000162551,742,257,905.2,334.9,0.09466802494711231,0.5001090344277891,0.6880601083605293,-0.048225981423139434,ALPL,protein_coding
ENSG00000256686,752,134,519.7,165.5,0.8362022513817359,7.44593257028715e-06,6.435697848528759e-05,0.5233935286789776,RP11-443N24.2,lincRNA
ENSG00000205693,109,59,135.5,58.7,-0.31996827421552193,0.36885324888035487,0.5526995282641266,-0.36785276296428226,MANSC4,protein_coding
ENSG00000180116,2579,1125,2503.5,1120.6,0.037205796980438154,0.6123904708903438,0.7910484060477487,-0.09252134828383864,C12orf40,protein_coding
ENSG00000151233,1180,450,1180.7,409.7,-0.13605483423899836,0.2480966985518958,0.4123093988730888,-0.2260811404108033,GXYLT1,protein_coding
ENSG00000166527,195,57,183.4,107.8,1.0016465095593663,0.00026064712193119564,0.0014187076113705605,0.650927986883845,CLEC4D,protein_coding
ENSG00000074527,2044,871,2424.7,992.7,-0.05777206752336973,0.4721935770767847,0.6610878359038307,-0.16573604079944892,NTN4,protein_coding
ENSG00000176083,327,106,409.2,109.6,-0.2751119477169575,0.24406386449641382,0.4068550964511374,-0.3332747887265003,ZNF683,protein_coding
ENSG00000102802,193,64,282.0,120.0,0.3557447796485678,0.18217413678415517,0.3257230732660025,0.153027799321469,MEDAG,protein_coding
ENSG00000230490,4100,2143,4860.4,2228.5,-0.18899541797881167,0.0004142000791833901,0.00210230621585523,-0.26689094994228574,RP11-141M1.3,lincRNA
ENSG00000128805,3569,1535,3603.6,1386.1,-0.1610738856802449,0.010900519381864239,0.033655715014562264,-0.24536734112580946,ARHGAP22,protein_coding
ENSG00000228669,1918,520,1276.5,479.1,0.46915373512751374,1.0200780294737002e-05,8.449924172456366e-05,0.2404502934708786,LINC00448,lincRNA
ENSG00000183317,531,132,889.8,222.5,0.006829486390458873,1.0,1.0,-0.11593724893840478,EPHA10,protein_coding
ENSG00000196405,2227,844,2459.5,973.3,0.062295193763061696,0.4548832677535545,0.6428575348911683,-0.07318092111758794,EVL,protein_coding
ENSG00000214548,1542,417,1512.3,470.1,0.2007743439499017,0.07298771122774314,0.1597505249993392,0.0335671980754481,MEG3,lincRNA
ENSG00000251002,1645,507,1878.8,658.7,0.1856390584986746,0.057749746071831976,0.13232085986063957,0.021900003027035993,AE000661.37,processed_transcript
ENSG00000179933,35,60,46.1,35.3,-1.1494864851599365,0.00996805858546153,0.031162453518739183,-1.0072956591346793,C14orf119,protein_coding
ENSG00000257842,4109,2844,4006.0,2085.5,-0.4108155269845009,5.213607869841013e-15,3.9578084090184387e-13,-0.43788332968756394,NOVA1-AS1,antisense
ENSG00000258770,686,226,482.6,159.3,0.0036942255967653934,1.0,1.0,-0.11835409791859337,CTD-2007A10.1,lincRNA
ENSG00000100815,1061,264,1193.7,414.9,0.4812933912601051,0.00018324067914394636,0.0010442226770872069,0.24980827594012317,TRIP11,protein_coding
ENSG00000250366,1000,287,939.8,290.3,0.10599345741169366,0.44836483852769904,0.6359423298695065,-0.03949565188969967,LINC00617,lincRNA
ENSG00000137843,656,170,831.0,290.9,0.4323078857585954,0.005973001719087419,0.02033356781060219,0.21204728034655537,PAK6,protein_coding
ENSG00000169758,2422,852,2460.1,939.7,0.11875436253627265,0.13585566408031427,0.26002873390475745,-0.02965877305695366,C15orf27,protein_coding
ENSG00000140538,7269,3105,6193.0,2658.5,0.007159428415879829,0.8745404196600386,1.0,-0.11568290963455358,NTRK3,protein_coding
ENSG00000185442,2464,1063,2754.6,1031.1,-0.20474605832191078,0.006079645472225026,0.020645953172825002,-0.2790324978247161,FAM174B,protein_coding
ENSG00000103852,1572,847,1741.6,725.9,-0.37021658838998517,3.0996952791662976e-05,0.00022312290150176662,-0.40658720799450937,TTC23,protein_coding
ENSG00000175643,1926,648,2079.2,695.8,-0.00779079741952935,0.9497009911446939,1.0,-0.1272074495186287,RMI2,protein_coding
ENSG00000188897,1965,955,2524.4,1041.7,-0.23602550496698804,0.0026897653415391596,0.010399058328686518,-0.30314459047011305,CTD-3088G3.8,protein_coding
ENSG00000197006,587,244,751.0,364.6,0.22327295113128587,0.12553597841574596,0.2444148636878989,0.050910487645287834,METTL9,protein_coding
ENSG00000166851,128,20,138.2,56.3,1.3600675917568736,0.000650292725855874,0.0031003046982202554,0.9272206731986725,PLK1,protein_coding
ENSG00000262888,81,32,192.8,87.0,0.18287362571107854,0.629004522284992,0.8064436880990792,0.01976823988123148,RP11-462G12.2,sense_overlapping
ENSG00000121274,1133,376,1283.6,499.2,0.2284391867433596,0.04783437478903377,0.11376863409034005,0.05489293506898212,PAPD5,protein_coding
ENSG00000261386,94,159,110.5,127.5,-0.5495860558939026,0.04405694706114839,0.10638661023724715,-0.5448560612541188,CTD-2012K14.6,lincRNA
ENSG00000103043,1127,294,1538.9,503.2,0.3250563780041143,0.006765732725936143,0.022579743879231295,0.12937131997301898,VAC14,protein_coding
ENSG00000263400,1259,354,1311.0,425.5,0.20670111745557915,0.07872052633426198,0.16959341250570234,0.03813591418730006,CTC-297N7.5,antisense
ENSG00000231595,99,10,124.7,37.6,1.5279355383255921,0.0031995582843336885,0.012023748609088404,1.0566234572627728,AC005224.2,antisense
ENSG00000254039,390,77,301.7,106.4,0.8338125254234033,0.0006273790433857302,0.00300110632808626,0.521551383120642,RP11-304F15.6,lincRNA
ENSG00000264876,986,417,807.8,348.7,0.029705564669216193,0.828385859979283,0.9673697488468643,-0.09830298177634304,RP11-138E9.2,lincRNA
ENSG00000162618,2286,1072,1870.0,1226.8,0.4842272485910693,1.2776875646334136e-10,3.745817610195795e-09,0.25206987092852806,ELTD1,protein_coding
ENSG00000267013,238,219,229.5,180.0,-0.22986669758705083,0.2464393736968275,0.41002956594146855,-0.29839700858942236,CTD-2171N6.1,lincRNA
ENSG00000260676,1499,599,1238.3,581.5,0.23279763357549974,0.021227201665517607,0.058419270753860955,0.058252689958480416,RP11-510D19.1,lincRNA
ENSG00000269067,680,282,536.2,244.4,0.13642117999235834,0.4011491701009169,0.5871514585474858,-0.016040119757743384,ZNF728,protein_coding
ENSG00000261558,252,107,218.3,70.5,-0.3917750803508154,0.15663153150541653,0.2905183936729333,-0.4232057997922768,CTD-2291D10.2,lincRNA
ENSG00000105697,53,20,79.9,36.8,0.2758951108593723,0.6259914744188526,0.8034984708203268,0.09147483665573242,HAMP,protein_coding
ENSG00000069702,2457,1396,3935.6,1566.8,-0.5131096757402134,2.5967264960072402e-15,2.0453614114414923e-13,-0.5167378573864397,TGFBR3,protein_coding
ENSG00000165730,692,319,978.3,437.9,-0.04276816312930664,0.7558479065216592,0.9111698059386653,-0.15417012223006585,STOX1,protein_coding
ENSG00000085433,976,277,1144.7,471.3,0.535780020889433,2.152697714104426e-05,0.00016314199121985509,0.2918098713156777,WDR47,protein_coding
ENSG00000216588,178,133,320.0,127.9,-0.9005948220422545,7.116384803984216e-05,0.0004588710332778333,-0.8154348852579476,IGSF23,protein_coding
ENSG00000012061,978,359,1042.4,417.1,0.12417286765382404,0.3106333489411046,0.48856895658698,-0.025481861013833543,ERCC1,protein_coding
ENSG00000127663,2486,563,3009.1,850.7,0.3196272176085354,0.00024814289024060164,0.0013605433975020286,0.12518619419600913,KDM4B,protein_coding
ENSG00000174898,1195,257,1074.2,298.2,0.36780494434615507,0.007947910595190105,0.02580443534975564,0.16232450497635417,CATSPERD,protein_coding
ENSG00000125863,695,110,659.8,215.4,1.0412457425605994,1.5613394849218255e-08,2.7536350915894014e-07,0.6814534749350429,MKKS,protein_coding
ENSG00000149654,2576,772,2554.9,882.8,0.20523203524440986,0.011881344499929045,0.03615831267006585,0.037003456609602046,CDH22,protein_coding
ENSG00000227359,305,201,325.4,215.5,0.00699450160302905,0.9497294430302993,1.0,-0.11581004521454932,AC017074.2,lincRNA
ENSG00000088179,3135,1243,3399.2,1597.2,0.244878106867363,0.0001841331202261073,0.0010483294187905402,0.06756505070829862,PTPN4,protein_coding
ENSG00000154736,1078,388,965.3,420.9,0.2765055233973945,0.022257493175176002,0.06071595308648827,0.09194537962395398,ADAMTS5,protein_coding
ENSG00000159200,1606,477,2015.1,712.5,0.25111296290979884,0.010379805861279578,0.03226671994147325,0.07237125550570941,RCAN1,protein_coding
ENSG00000163046,1356,758,2216.2,892.0,-0.47382149810261637,5.602376406902132e-08,8.53473028192536e-07,-0.4864521496558767,ANKRD30BL,protein_coding
ENSG00000183091,3044,1358,4280.9,1608.4,-0.2478172224766786,9.019924324756988e-05,0.0005645851059120945,-0.312234360767784,NEB,protein_coding
ENSG00000163331,1329,537,1400.5,509.4,-0.1516235953087762,0.1459213877156607,0.2749833297093963,-0.2380824847295849,DAPL1,protein_coding
ENSG00000228016,790,625,791.8,625.7,-0.0016677155570278854,1.0,1.0,-0.12248740703132911,RAPGEF4-AS1,antisense
ENSG00000229066,4202,1659,3985.9,1590.9,0.015709215018641014,0.8034731683082182,0.9491466267633683,-0.10909221610332402,AC096649.3,lincRNA
ENSG00000204262,2296,1060,2033.5,1114.1,0.246898542023632,0.0012160845880609312,0.005284721575439567,0.0691225245416678,COL5A2,protein_coding
ENSG00000232800,205,106,125.2,73.6,0.1858457613411705,0.5065344201364491,0.6939163192798392,0.022059342101824666,SLC7A15P,pseudogene
ENSG00000093009,468,130,497.7,215.5,0.6383055318992966,0.0005336235282096294,0.002611854889358703,0.3708427470579201,CDC45,protein_coding
ENSG00000128242,226,131,237.5,103.3,-0.41270687908349235,0.07767934052933753,0.16787968052235044,-0.4393412984794487,GAL3ST1,protein_coding
ENSG00000100320,2639,1277,3319.0,1479.9,-0.11803753626366496,0.07849706954741259,0.16922800807628502,-0.21219231549230583,RBFOX2,protein_coding
ENSG00000213923,1102,535,1408.4,618.8,-0.14403868973594386,0.17406293538766227,0.31482791973776764,-0.2322355799568145,CSNK1E,protein_coding
ENSG00000072182,336,41,318.8,82.4,1.0739547171890491,0.0002616616758442523,0.0014239832291659154,0.706667534362825,ASIC4,protein_coding
ENSG00000236451,5139,1771,5182.2,1967.8,0.13990278819187865,0.011120038037931046,0.034199095357285145,-0.013356285212511134,AC067956.1,lincRNA
ENSG00000008735,180,39,177.2,42.1,0.1315559329072283,0.8056971172304145,0.9506245147872443,-0.019790546988458634,MAPK8IP2,protein_coding
ENSG00000115677,1336,537,1716.6,667.7,-0.04749899551398019,0.6559657158908703,0.830139748692046,-0.15781693446569867,HDLBP,protein_coding
ENSG00000119801,54,40,257.0,105.2,-0.8562627336829584,0.01778330863279911,0.05046901062954763,-0.7812610255406595,YPEL5,protein_coding
ENSG00000230876,1278,457,1787.4,692.7,0.11568602505829156,0.2609130700852158,0.42877933312268157,-0.03202403349061504,LINC00486,lincRNA
ENSG00000233891,10240,4771,8682.7,3927.8,-0.04255032288064243,0.2579737997056467,0.42501575682266013,-0.1540021977678051,AC007131.2,lincRNA
ENSG00000242440,3157,1583,2358.8,1238.0,0.06590085713945676,0.3380356907407731,0.5194751204635968,-0.07040145732571695,RP11-501O2.5,lincRNA
ENSG00000144891,871,423,731.3,395.6,0.1555539803590191,0.21186559113749703,0.36545070242970673,-0.0012913980095147495,AGTR1,protein_coding
ENSG00000206199,758,330,673.6,338.0,0.2046921173006374,0.1337880046908447,0.2569789397032066,0.036587255145782274,ANKUB1,protein_coding
ENSG00000250588,11075,4754,10774.2,4618.0,-0.0021451326996462213,0.9606038006192923,1.0,-0.12285542909079626,IQCJ-SCHIP1,protein_coding
ENSG00000110395,1178,382,1363.0,630.6,0.5120459339204526,2.8149439275745185e-06,2.7457497751648656e-05,0.27351419906982527,CBL,protein_coding
ENSG00000245248,1348,499,2203.1,738.7,-0.14302676770584763,0.14504517480369855,0.27371641116639966,-0.23145552914528777,USP2-AS1,antisense
ENSG00000091664,1465,738,1004.5,558.9,0.14347979944729033,0.15391421468012945,0.2864800674543742,-0.01059890821148008,SLC17A6,protein_coding
ENSG00000073792,3022,1204,3494.2,1352.7,-0.04148558565878618,0.5431925210456248,0.7291442596600989,-0.15318143380648225,IGF2BP2,protein_coding
ENSG00000090530,3200,1619,2999.8,1267.6,-0.2596894043392637,7.103119953917433e-05,0.00045820372313570834,-0.32138615786387187,LEPREL1,protein_coding
ENSG00000127249,3474,1474,4047.8,1534.9,-0.16212209347739,0.009509552354102179,0.029980108656854982,-0.24617536320507372,ATP13A4,protein_coding
ENSG00000223797,1324,404,1402.5,530.3,0.30896150280257645,0.0055575921319703375,0.019143595070668797,0.11696441500506753,ENTPD3-AS1,antisense
ENSG00000163817,403,95,502.1,162.5,0.45445732847981607,0.027314554965477196,0.07175207568162967,0.22912141279518794,SLC6A20,protein_coding
ENSG00000163618,10241,3757,8900.8,3597.2,0.13964086162057518,0.00043502681788589305,0.0021948985122038603,-0.0135581940833816,CADPS,protein_coding
ENSG00000183185,1389,454,1046.7,369.5,0.11127380846488841,0.34986283933649953,0.5325120696972512,-0.03542523736991825,GABRR3,polymorphic_pseudogene
ENSG00000138798,1004,777,1908.6,762.8,-0.9530075939441272,7.778460634709571e-25,3.303533254427735e-22,-0.855837825445475,EGF,protein_coding
ENSG00000250488,2142,953,1908.6,853.5,0.00740566154401821,0.9322693357853198,1.0,-0.11549309822051526,RP11-6C14.1,lincRNA
ENSG00000109472,1853,1286,2208.7,1098.7,-0.48026946516760655,1.2823917777890932e-10,3.756105199660356e-09,-0.4914226333415265,CPE,protein_coding
ENSG00000249500,948,457,1132.9,664.3,0.28221120990088905,0.00998883094328661,0.031214972545054346,0.09634366847921745,RP11-340B18.1,lincRNA
ENSG00000248319,1145,372,1143.1,416.6,0.16554782021327907,0.17300120653839768,0.3133223027193432,0.006412459260834387,RP11-205M3.3,lincRNA
ENSG00000145451,3916,1696,2991.5,1464.6,0.1768924918613355,0.004627773276024681,0.01637856514852519,0.015157619522567917,GLRA3,protein_coding
ENSG00000249877,32,8,50.8,22.7,0.7900709512986333,0.271153972290669,0.4414082171941959,0.48783272755363427,RP11-706F1.2,lincRNA
ENSG00000145216,9103,3606,9469.2,3913.3,0.06107321002754129,0.12234845006956924,0.2397535284191559,-0.07412290021895651,FIP1L1,protein_coding
ENSG00000152583,371,182,941.2,343.7,-0.4265546854918511,0.008191328994379422,0.026471679962504522,-0.4500160266753331,SPARCL1,protein_coding
ENSG00000185477,1048,289,803.5,499.2,1.1705583247769529,7.869504091767761e-21,1.7295298922802602e-18,0.7811354481488155,GPRIN3,protein_coding
ENSG00000249167,102,254,162.3,190.6,-1.08081466785904,2.1052188650183966e-06,2.1178879158065995e-05,-0.9543592616441702,CTB-118N6.2,lincRNA
ENSG00000253807,2137,455,1900.7,568.8,0.4907521589473821,1.3311701615933628e-06,1.423477912165914e-05,0.2570996671649997,LINC01170,lincRNA
ENSG00000131503,1373,1220,1827.4,1071.3,-0.59976680973247,3.7296207241029045e-14,2.3256849229584543e-12,-0.5835384266840653,ANKHD1,protein_coding
ENSG00000113327,1586,552,1673.5,623.2,0.09742578778066398,0.3404152856993261,0.5221107607709932,-0.04610013074262252,GABRG2,protein_coding
ENSG00000072803,2568,967,2720.2,951.9,-0.10574585248449907,0.17405643896073825,0.31482791973776764,-0.202717140901971,FBXW11,protein_coding
ENSG00000178175,1099,327,1187.6,452.5,0.35620747780990025,0.003160233917570237,0.011908852705203527,0.15338447509836156,ZNF366,protein_coding
ENSG00000113231,3172,1346,4105.8,1534.6,-0.1831004589823731,0.004275932196104255,0.015310925949545919,-0.26234675838174504,PDE8B,protein_coding
ENSG00000249867,10098,4240,7447.1,3655.2,0.2252068190093454,1.1154624628187806e-08,2.044125614079804e-07,0.05240123017564097,RP11-115J23.1,lincRNA
ENSG00000110435,1272,790,1535.5,735.0,-0.3755526808616393,4.550756723514137e-05,0.00031055892316553084,-0.4107005913769222,PDHX,protein_coding
ENSG00000214880,549,74,319.0,73.9,0.7803657457607442,0.002565345137384946,0.009987255347119348,0.4803513671022329,OR7E5P,pseudogene
ENSG00000156599,695,238,636.2,263.2,0.272345055517451,0.07482030375391323,0.1630010055717444,0.08873823890603517,ZDHHC5,protein_coding
ENSG00000153347,1075,436,1026.1,379.8,-0.13171035578635737,0.28325460934346824,0.45609826121767183,-0.22273215319454456,FAM81B,protein_coding
ENSG00000164291,517,321,738.4,378.8,-0.27529963186713957,0.050648389540336826,0.1190203070490284,-0.3334194670409415,ARSK,protein_coding
ENSG00000236882,185,77,161.7,63.7,-0.07797764574840411,0.8414521437477724,0.9777121404061295,-0.18131172471879725,C5orf27,protein_coding
ENSG00000130348,578,319,702.1,373.1,-0.054708093352213834,0.7047703032129444,0.8709068609588342,-0.16337414386705415,QRSL1,protein_coding
ENSG00000146373,1257,1045,1897.7,1076.4,-0.5513823802148435,1.5472087244699036e-11,5.557220090587443e-10,-0.5462407768771019,RNF217,protein_coding
ENSG00000232505,1768,599,1439.5,642.7,0.39796506024858713,3.7930683854577415e-05,0.00026540703135151866,0.18557374966687049,XXbac-BPG308J9.3,lincRNA
ENSG00000112053,1021,577,1686.1,550.4,-0.7914591391066013,1.6695951406282454e-14,1.1308628465444935e-12,-0.7313064884956196,SLC26A8,protein_coding
ENSG00000124721,5337,3168,5244.4,2814.8,-0.14526245232015958,0.0019959735586428645,0.008079528207242136,-0.233178930302535,DNAH8,protein_coding
ENSG00000001084,2236,692,2096.1,810.0,0.3201892299257126,0.00022926615854716682,0.0012694630199133776,0.1256194273415118,GCLC,protein_coding
ENSG00000172461,3748,1219,3737.3,1589.4,0.386770294858637,1.6845046256298136e-09,3.7493350831652823e-08,0.17694414623146437,FUT9,protein_coding
ENSG00000230333,3522,1659,3609.5,1744.1,0.03674853479807895,0.5457302762048128,0.7311143322633045,-0.09287383367878141,AC004538.3,processed_transcript
ENSG00000233607,2135,1209,2393.2,1125.9,-0.26735998435053965,0.0002951639143692042,0.0015781577919012164,-0.3272991056846711,AC068610.5,lincRNA
ENSG00000064393,3398,1288,4396.5,1650.6,-0.013886446224847243,0.8442999614954607,0.9800257404591437,-0.13190634494332634,HIPK2,protein_coding
ENSG00000257093,827,340,788.5,286.0,-0.18038564757404477,0.1872912595215755,0.3329669478585855,-0.2602540172621481,KIAA1147,protein_coding
ENSG00000236536,29,59,31.0,62.7,-0.007601984156278031,1.0,1.0,-0.1270619008154226,AC003986.7,antisense
ENSG00000106009,182,110,226.7,112.6,-0.2825138111389135,0.2777839088328771,0.4492457513919447,-0.33898059351914567,BRAT1,protein_coding
ENSG00000234336,1499,390,1403.7,481.5,0.3984436871743002,0.0003781180887880792,0.0019484333980048783,0.18594270430044582,JAZF1-AS1,antisense
ENSG00000198286,2684,1034,3158.6,947.0,-0.3615959976237469,1.4577531819706027e-06,1.5394578966052453e-05,-0.3999419343241613,CARD11,protein_coding
ENSG00000234716,132,11,55.7,4.2,-0.05355087514974015,1.0,1.0,-0.1624820899625975,RP11-760D2.9,pseudogene
ENSG00000085563,4001,1858,3954.1,1743.3,-0.07489497134112762,0.19861184298433077,0.34838980032770495,-0.17893541251138345,ABCB1,protein_coding
ENSG00000259631,269,98,216.6,79.2,0.006381546671456913,1.0,1.0,-0.11628254801375874,RP11-557C18.4,lincRNA
ENSG00000254286,3253,1200,3842.7,1339.9,-0.08128731433814915,0.22792652017534698,0.38628530392961635,-0.18386301779527026,RP11-89K10.1,antisense
ENSG00000229140,9061,3360,8457.3,3407.0,0.1195051948993986,0.003828911057182249,0.013984313388160804,-0.029079985979730716,CCDC26,lincRNA
ENSG00000169436,11409,3474,9177.7,3071.1,0.13613739199657518,0.0009402204362131553,0.004248022982936608,-0.016258880739151344,COL22A1,protein_coding
ENSG00000171045,3529,1119,4261.2,1434.6,0.08633152375035204,0.19147683078194666,0.3385885240429314,-0.05465226164080373,TSNARE1,protein_coding
ENSG00000147799,2918,1242,3621.4,1286.5,-0.26075344429916775,0.0001278087090802093,0.0007639219650902236,-0.32220638433343596,ARHGAP39,protein_coding
ENSG00000221914,745,492,1281.3,666.9,-0.34346295539698046,0.001708524068210052,0.007073573233527271,-0.3859638867239012,PPP2R2A,protein_coding
ENSG00000034239,690,227,513.3,260.9,0.6268271200666086,5.325138834549247e-05,0.0003568410731177265,0.3619944917587698,EFCAB1,protein_coding
ENSG00000196711,707,186,679.5,262.6,0.5536310196048323,0.0005007221326894436,0.002476663678013726,0.30557050268881325,FAM150A,protein_coding
ENSG00000246430,2254,1023,1721.8,766.5,-0.02774157098802054,0.752005034352002,0.9085282247972459,-0.14258671457050914,LINC00968,lincRNA
ENSG00000253821,1941,646,1965.4,800.5,0.2911336422829985,0.0010953762872916073,0.00482893617015018,0.10322161995517716,RP11-246K15.1,lincRNA
ENSG00000254119,3559,1630,3608.5,1576.2,-0.06833079959516934,0.26923755616817935,0.4391984799778647,-0.1738753512169887,RP11-705O24.1,lincRNA
ENSG00000239261,18,2,33.1,4.1,0.01876980401983995,1.0,1.0,-0.10673292866503406,RPL31P41,pseudogene
ENSG00000205133,2785,1272,3004.9,1325.8,-0.049879217610316134,0.47845441138388467,0.6673345987263694,-0.15965175387138358,TRIQK,protein_coding
ENSG00000117507,551,310,527.4,273.7,-0.11626847752050117,0.4716690347237501,0.6605877528915179,-0.21082861782865076,FMO6P,protein_coding
ENSG00000254154,667,220,569.6,243.3,0.37247230550454624,0.019108922062325517,0.053549282440906495,0.16592238974514903,RP4-798P15.3,processed_transcript
ENSG00000104356,616,366,945.9,480.5,-0.22612548341335678,0.07509615780638738,0.16350352320858258,-0.29551305403018846,POP1,protein_coding
ENSG00000165029,1951,736,2290.9,879.1,0.024516215914399977,0.7917490219790233,0.9401197016305253,-0.10230324621085138,ABCA1,protein_coding
ENSG00000106689,383,118,559.6,151.8,-0.18442896785539165,0.3632988917725863,0.5468618192081685,-0.263370853513284,LHX2,protein_coding
ENSG00000119487,3321,1520,4029.8,1664.4,-0.14816260701772266,0.016154509202986347,0.046574067996647546,-0.23541454525912597,MAPKAP1,protein_coding
ENSG00000196814,1980,832,2705.1,1005.7,-0.1766889461784856,0.028160429609923626,0.07350714134391027,-0.2574043758492582,MVB12B,protein_coding
ENSG00000148357,1461,596,1510.1,637.3,0.04891009681746462,0.6352704461670413,0.8122901494014311,-0.08349896482475336,HMCN2,protein_coding
ENSG00000230788,183,5,86.6,2.3,0.1010306476646551,1.0,1.0,-0.043321286331378814,RP11-560L11.1,pseudogene
ENSG00000101901,2276,763,2362.5,1071.7,0.4360718081237854,5.986814900811959e-08,9.045847053015301e-07,0.2149487397556471,ALG13,protein_coding
ENSG00000147251,4738,1555,4199.6,1555.8,0.17474855365327382,0.0037724050177893645,0.013812775499820755,0.013504942054025654,DOCK11,protein_coding
ENSG00000230162,115,95,135.2,62.5,-0.8326767736512664,0.0060701000060243895,0.020626132878077037,-0.7630795385128419,RP11-97N5.2,pseudogene
ENSG00000189221,1611,1128,2025.7,955.7,-0.5693945045132293,8.347168645979685e-13,3.968756674823745e-11,-0.5601256136119434,MAOA,protein_coding
ENSG00000068400,529,165,785.9,192.4,-0.34961071110635833,0.04562639466567067,0.10937805732667413,-0.3907029493073218,GRIPAP1,protein_coding
ENSG00000229151,1029,676,1100.0,547.4,-0.40039264581722317,0.00012233352681492558,0.0007354051416869704,-0.4298487413782175,RP11-348F1.3,antisense
ENSG00000134612,1566,551,1289.3,556.1,0.2936774179038851,0.004510820261651555,0.016022384627394335,0.10518251632703074,FOLH1B,pseudogene
ENSG00000257703,2759,1150,2186.1,837.9,-0.1208328048911799,0.12049705001849886,0.2369677296778288,-0.21434707791122537,RP11-328J6.1,antisense
ENSG00000196352,577,369,790.8,337.9,-0.5812486066089454,1.5176125321673088e-05,0.00011983800668581453,-0.5692634737283045,CD55,protein_coding
ENSG00000119906,757,279,791.1,344.2,0.23896729183688056,0.08731148824117918,0.18405654911647462,0.06300863635602531,FAM178A,protein_coding
ENSG00000205629,885,248,1037.3,344.4,0.24396804811173284,0.08051287176002567,0.17267357265416178,0.06686352228046236,LCMT1,protein_coding
ENSG00000103064,133,37,239.8,99.5,0.5670405927238937,0.07202565137312458,0.15798591369029588,0.31590741411345696,SLC7A6,protein_coding
ENSG00000152910,4990,2560,4823.5,2235.0,-0.14687355350231496,0.004056010069609603,0.014643648616137107,-0.23442086470777015,CNTNAP4,protein_coding
ENSG00000259867,5622,2076,6671.1,2390.7,-0.043240107312296355,0.40015819200269437,0.5860984955246956,-0.15453392540065342,RP11-525K10.3,antisense
ENSG00000140945,22698,9411,21807.9,8440.1,-0.09936608739857296,0.00010351978108150161,0.0006363562426888089,-0.19779923143403194,CDH13,protein_coding
ENSG00000263726,365,110,395.9,163.3,0.45080343101552645,0.03361576411557231,0.0850693481459221,0.226304767245942,CTB-187M2.3,lincRNA
ENSG00000236819,176,52,237.8,100.0,0.5036954054810777,0.08201066194387491,0.17531072051646215,0.26707710580366556,AC087393.1,lincRNA
ENSG00000167258,1970,585,1989.8,587.0,-0.00950447566453681,0.920579618331178,1.0,-0.1285284565388895,CDK12,protein_coding
ENSG00000121058,278,74,311.9,91.6,0.14024360482722636,0.5975967995511111,0.7779589027467999,-0.013093563100453252,COIL,protein_coding
ENSG00000186496,87,151,194.4,116.6,-1.526955886397297,2.3054942970598322e-09,4.9560242659368264e-08,-1.2982719438724446,ZNF396,protein_coding
ENSG00000266268,7031,2816,5390.0,2156.2,-0.001664573380751941,0.9729903932918984,1.0,-0.12248498485147621,RP11-172F10.1,lincRNA
ENSG00000166323,1405,438,1817.2,686.0,0.2756522200219746,0.0069569500965750725,0.023097721068578214,0.09128760168190102,C11orf65,protein_coding
ENSG00000149548,1144,497,1410.4,560.5,-0.12859402995830715,0.24006987097016141,0.4021167140036366,-0.22032990043311293,CCDC15,protein_coding
ENSG00000137947,625,238,661.6,259.5,0.0424831110753548,0.7918525724980685,0.9401716149780619,-0.0884532748355024,GTF2B,protein_coding
ENSG00000171817,1170,402,1252.4,489.0,0.1841737402556816,0.1077411923832209,0.2170679951616522,0.02077044694406104,ZNF540,protein_coding
ENSG00000183207,168,88,265.5,109.3,-0.34754896028449234,0.16260225676230078,0.29881088326076416,-0.3891136268556608,RUVBL2,protein_coding
ENSG00000101004,1849,675,2487.1,881.4,-0.04295991572711699,0.6328337724936106,0.8099653757657991,-0.1543179367504396,NINL,protein_coding
